created_at,text,related,infection,self
2009-10-21T19:21:24Z,UGHHH. I think I'm getting the flu that's going around. shit! 8(,1,0,1
2009-11-07T17:27:20Z,a woman just told me she'd shake my hand but is afraid I have the swine flu.,1,1,0
2009-11-05T18:57:03Z,I am worried I may have caught that darn H1N1 Flu... ugh.. not my year of health.. cant wait till 2009 is over,1,0,1
2009-11-05T23:38:17Z,"It's weird to get sick and have to worry about gettin crazy, scary sick.  It's like the flu is goin' ol' timey. :O)",1,NA,NA
2009-11-07T16:36:19Z,"Fear is stupid, and more detrimental to your health than any strain of flu, or any vaccine to prevent you from... http://fb.me/5wZxiqF",1,NA,NA
2009-11-09T22:40:03Z,"Revenge of animals (: RT@ProminencePR  first we had mad cow disease, then we had bird flu, now we have swine flu, O.M.F.G it's FARMAGGEDON",1,NA,NA
2009-11-05T14:03:20Z,@MissKatiePrice Ahhh just herd about Harvey with suspected swine flu :( Hope he's well soon and thinking of you all xx,1,0,0
2009-11-05T15:54:35Z,"@matildajones so don't worry, I was the exception lol. and hey, still beats having swine flu right ;)",1,1,1
2009-11-05T08:07:05Z,"@BenjaminGell does everybody have Hackney swine flu lol? Oh dear! I feel ok just now. Oh and I don't have facebook Ben I'm afraid, sorry :(",1,0,0
2009-09-01T16:02:29Z,glad i'm not in NC getting the swine flu,1,1,1
2009-11-07T16:48:41Z,ahh my throat is itchy and nose is kinda running i hope i dont have the swine flu.... or bird flu...,1,0,1
2009-11-06T13:52:21Z,"i am getting a really bad caugh, if i'm getting that bloody pig flu i will not be impressed!",1,0,1
2009-11-05T05:00:59Z,"I'm scared, ppl in MD keep dying from swine flu, if I dnt make it I love guys #moviemomment",1,NA,NA
2009-11-10T03:49:05Z,Kids are getting their swine flu vaccines tom. Was such a tough decision but with over 100 kids in the next school dist. W/ flu too risky!,1,1,1
2009-11-10T20:10:28Z,thinking about this flu shot I'm about to get.,1,NA,NA
2009-11-10T17:29:04Z,"Can I please stop getting the flu??  Rachael Cantu BORDELLO show CANCELED TONIGHT due to the flu.  Please go see Via Tania, she is great! RT",1,0,1
2009-11-10T14:50:15Z,"Pret-tay sure I'm getting sick. Sore throat, stuffy nose. Headache. Just hope it's not Le Flu De Le Swine. #fb",1,1,1
2009-10-22T03:56:35Z,i feel like im getting sick!=[ UGH piggy flu stay away!,1,0,1
2009-11-10T02:04:54Z,@sugarplum7295 thanx....i got the flu and its the worst. yaye your getting to be young after all lol.......,1,0,1
2009-11-07T00:23:48Z,"change, as well as fall is in the air, but too bvusy with the flu to worry or care right now.",1,NA,NA
2009-11-06T01:34:09Z,"Remember, your car is 200 times more likely to kill you than the swine flu.  Calling all people to NOT FEAR SWINE FLU.",1,NA,NA
2009-11-06T02:27:55Z,Theraflu don't let me down... We are still shutting it down 2NITE!! Maybe I'll rock the bird flu mask,1,NA,NA
2009-10-22T18:19:25Z,i have 4% chance of getting swine flu looooool,1,1,1
2009-10-22T04:53:13Z,Flu shot 2morrow. Better be better. Being sick & getting a shot to keep you from getting sick makes you more sick.,1,NA,NA
2009-09-20T13:36:06Z,i'm back! brown bottle flu had me down and out all day saturday. i'm getting old.,1,NA,NA
2009-11-06T03:46:17Z,I think im getting swine flu either that or I'm dying,1,NA,NA
2009-11-10T02:38:52Z,Hey everyone Please cross your fingers I dont get the flu after getting coughed many a times in the face by a little boy who probably has it,1,0,0
2009-11-07T23:24:55Z,"It just keeps getting better & better. Baby girl sick again-had a runny nose, now nasty sounding cough, temp 99.6. Flu for real this time?",1,0,1
2009-11-05T18:39:39Z,Can Getting the H1N1 Immunization Affect My Unborn Baby? http://ow.ly/zCzY #flu #h1n1,1,NA,NA
2009-11-07T11:25:01Z,When Jonghyun got the swine flu I was thinking 'what if another SHINee member will get it too??' and now Onew's got it &gt;_&lt;,1,0,0
2009-10-22T17:06:14Z,just getting home. had a good day except for the fact that my throats still killing me. wants this flu to fly somewhere! =(,1,0,1
2009-10-22T20:27:21Z,Is getting his seasonal flu shot.,1,1,1
2009-10-22T14:43:59Z,Incase any one was thinking of getting the flu or could dont it sucks.. I soo hate being sick,1,0,1
2009-11-10T03:29:43Z,is getting through the flu!!,1,0,1
2009-10-21T21:31:31Z,10 natural ways to avoid getting Swine Flu that don't include getting the untested vaccine! http://budurl.com/alfy,1,NA,NA
2009-10-22T20:14:09Z,Might be getting the flu... Hope to god not. I have things to do. Film and work can't take a break.,1,0,1
2009-11-07T06:09:39Z,Getting a lot of work done tired trying to catch up with everything that needs to be done around here me and boys got the flu shot & h1n1,1,1,1
2009-11-06T13:12:11Z,Last day to have your say: Are your kids getting the H1N1 (Swine Flu) Vaccination? Anonymous Poll http://twtpoll.com/gjtttl,1,NA,NA
2009-10-22T14:11:10Z,Swine flu in my kids elementary school. Considering keeping them home I am worried,1,0,0
2009-09-06T18:18:34Z,"Worried about swine flu this fall?  Tell us at http://www.momsoutloud.com on our poll, then watch for tips this week! #moms #parents",1,NA,NA
2009-11-06T00:31:39Z,"Dad: ""Don't expose yourself to cold. Do your work and come back home. Buy masks and don't go in crowds. Swine flu is not getting better""",1,1,1
2009-11-06T03:19:40Z,"@coltaine808   Cause I'm thinking what I had in Spring 2008 knocked my on my ass for a month-- wasn't just ""flu"", but never tested",1,0,1
2009-11-05T22:31:32Z,Isn't it nice Goldman Sachs is getting its swine flu shot before my 2 year old?,1,1,1
2009-11-10T20:31:29Z,Got swine flu. Just getting over it. It just the flu with a little stronger affects. This is a money maker for the pharmacy (cont…,1,0,1
2009-10-21T22:10:46Z,"Despite my best efforts to avoid getting sick, I have failed miserably. Ugh! Stupid flu.",1,0,1
2009-11-06T03:08:52Z,"@colettewh If you're around people getting the flu, you should definitely get the vaccination.",1,1,1
2009-11-05T13:19:29Z,so im starting to think ive got swine flu. cant hardly breathe. might have to go to the hospital if it keeps getting expontentially worse,1,0,1
2009-11-07T02:43:16Z,"RT @momlogic:As if worrying about getting swine flu wasn't enough, now you can worry about getting scammed too http://su.pr/1bT4X4",1,NA,NA
2009-11-05T04:41:04Z,im getting a flu :(,1,NA,NA
2009-10-11T15:52:50Z,"I'm awake, fearing the possibility of getting Swine Flu from down in Mexico. Everyone is to now wear a mask while reading my tweets. =\",1,1,1
2009-11-06T06:56:08Z,Crap!  Cats are getting f-ing swine flu now.  Stay the F away from me.,1,0,0
2009-11-05T22:43:17Z,"feeling sick. dunno if it's just ICP headaches getting worse, or I'm getting flu. don't tell my sisters. any of them. resting now...",1,0,1
2009-11-10T18:55:12Z,I am doing good just getting over swine flu,1,0,1
2009-11-10T13:51:43Z,I'm getting better.....Swine 'flu will NOT be the end of me.....MWAHAHAHAHAHAHAHAHAHAHA!! XP,1,0,1
2009-11-10T14:35:12Z,"@stellar7 Glad to hear you are getting your strength back. Little guy had the piggy flu, all that remains is an occasional cough.",1,0,0
2009-11-04T15:49:24Z,Not feeling up to snuff this week. If I'm even getting swine flu (over the cuckoos nest)... #fb,1,0,1
2009-10-30T17:30:41Z,Sick at home thinking i have the flu once again :(,1,NA,NA
2009-10-30T13:36:54Z,"@AlbertinaPdC Flu, I fear. I'm actually on leave, was meant to be walking the Northumbria Coast Path today!",1,0,1
2009-11-04T09:14:40Z,"reckon I'm getting to the end of this flu, probably back to work tomorrow, chest allowing.",1,0,1
2009-11-04T17:27:51Z,LOL!!  RT @MrsButterworths Don't worry my dears! You can't get swine flu from having bacon with your pancakes!,1,NA,NA
2009-10-30T12:26:06Z,Pcp's office won't have H1n1vacc 4 wks - a bad mind game! Flu makes me (& most autoimmune)very sick.Noticing the worry- will walk it off :),1,1,1
2009-10-31T22:38:35Z,Now they are all getting swine flu #mosthauntedlive,1,NA,NA
2009-09-12T00:35:09Z,Thinking about folks I know in Seattle with swine flu. Only a matter of time I guess.,1,NA,NA
2009-10-30T16:40:43Z,@TempestJumpr i would assume that in somalia they have more to worry about than the flu haha. like AIDS. not somalian AIDS. just AIDS :),1,1,0
2009-10-30T02:22:02Z,FUCK! Now I KNOW I'm going anywhere! [Wyandotte County man dies after getting Swine Flu!] http://www.kansascity.com/679/story/1538232.html,1,NA,NA
2009-11-02T20:13:09Z,"Concerned about swine flu, Wolfson Children's Hospital in Jacksonville bans visitors under 18 http://bit.ly/yvRdn (via @jaxdotcom)",1,NA,NA
2009-10-31T20:20:35Z,"@Ravish30 no flu thankfully, he's had a bad cold since tuesday. worried that going out would just make it worse again",1,NA,NA
2009-11-02T21:53:04Z,A high school friend passes away from the flu and a few of my friends won't attend the funeral because they fear catching it. Argh. :(,1,1,0
2009-11-03T19:52:00Z,Being surrounded with peeps that have the swine flu sucks cause every little sneeze and cough makes me nervous that I'm getting it..,1,0,0
2009-11-02T14:11:29Z,"ok, ok...i'm breaking down and getting a flu shot this year. ouch!",1,1,1
2009-11-01T12:56:37Z,Good one.RT @washingtonpost A Q&A on how to prevent getting swine flu and what to do if you have it http://bit.ly/ijFCi #swineflu #H1N1,1,NA,NA
2009-10-29T19:25:44Z,thinking of getting a flu shot? watch this & think again. http://bit.ly/13HHL0 RETWEET!,1,NA,NA
2009-10-30T12:20:51Z,Swine flu fear sidelines Roberts: Jason Roberts has become the latest Blackburn Rovers player to come down with.. http://bit.ly/4tKv0M,1,0,0
2009-10-29T20:38:58Z,"Glad to be well from the flu, finaly getting back to my regular routine:)",1,0,1
2009-11-03T00:26:12Z,"@Valerie4012 Yep, but Savannah hasn't had any yet. Getting her immune system through flu season first.",1,1,1
2009-11-04T11:41:13Z,"Successfully fighting off something. I swear by getting seasonal flu shot, more rest, and Wellness Herbal Resistance Liquid (at Whole Foods)",1,0,1
2009-10-29T21:04:41Z,is scared and worried about have swine flu,1,NA,NA
2009-11-03T12:08:51Z,Just met with the trainer and we will be missing 6 players with the flu for this mornings practice. Getting the bug-hope it stops soon.,1,0,1
2009-11-03T17:50:13Z,"Hand sanitizer does help prevent the flu from getting in your body, but hand-washing is far more effective.",1,1,1
2009-11-05T00:53:43Z,@corinnapaola So many of my students are getting the flu this year. Have to try to be careful. Drink plenty of fluids & rest,1,0,0
2009-09-18T00:06:06Z,seems like these bird profile pics are spreadin like swine flu. hope i dont get infected next :(,1,NA,NA
2009-11-02T13:10:59Z,@ShutterBugGeek Morning Robin! Getting over flu so was sort of blah. Doing better now though. How about you? Enjoy Halloween?,1,NA,NA
2009-10-29T04:55:50Z,I fear my house is no longer the [swine] flu free zone I hoped it would be. Both brother and I are feeling miserable this evening. Not good!,1,0,0
2009-11-03T05:06:33Z,"@JDTheEngineEar oh yea, we be there Dec 13... in full effect... Giving yall the ""bird-flu"" again!",1,NA,NA
2009-11-04T14:50:50Z,"been ill with flu, now maybe sinus infection for 13 days. this is getting OLD - and expensive(self employed=no ""sick days"") Dr appt today",1,0,1
2009-11-03T17:57:33Z,the Thought of the morning sunshine and Your sparkling face made me realize that this flu is just a flu..... and I am getting better now....,1,0,1
2009-10-30T17:19:46Z,I'm now a swine flu H1N1 survivor. At least I don't have to worry about getting the vaccine.,1,0,1
2009-11-03T17:29:36Z,being sad lost my sister to the swine flu and mow our bird died to,1,0,0
2009-11-02T20:37:30Z,@ddubswifey69 got home early today. feels like i am getting the flu,1,0,1
2009-10-30T00:07:08Z,Is Scared Of Getting Swine Flu !,1,1,1
2009-11-03T20:28:13Z,.@genderbitch Obama declares flu emergency. Right-wing in favor of flu. Gun owners fear emergency. http://tinyurl.com/yfljw57,1,NA,NA
2009-11-02T19:01:37Z,East Valley high school teacher dies after getting Swine Flu http://bit.ly/2UYWyJ,1,NA,NA
2009-10-31T22:17:31Z,Having the worst Halloween weekend! :( stuck at home with the flu!! :( boo...missing fear valley and hallelujah night!,1,0,1
2009-11-03T21:12:57Z,finally getting over the flu ... wow this one was wild!  I am counting on a sick free remainder of the year!,1,0,1
2009-11-01T23:05:38Z,"Anyone out there concerned about H1N1 flu?  The hype up here is amazing, as is the inability of public officials to get the vaccine out.",1,1,1
2009-10-30T00:43:01Z,"Some idiot passerby asked someone, ""do you have avian bird flu?"". Sadness...",1,1,0
2009-10-29T17:49:53Z,RT @k4dasoul22: @Twitchnmild its getting cold here.. flu season dnt come ova here lol&lt;---Lmao,1,NA,NA
2010-02-15T05:50:07Z,getting flu,1,0,1
2009-11-02T01:02:44Z,"I *was* getting over my cold. Then I relapsed. Then Spyder came down w/stomach flu yesterday. Today, I'm nauseated. Joy.",1,0,0
2009-11-03T05:10:23Z,tired. sore. getting sick......swine flu or too many sit ups.....,1,0,1
2009-10-29T04:27:01Z,Son and daughter have h1n1 bihind them. Going to school tomorrow. I'm getting a fever and hoping I have swine flu lite.,1,NA,NA
2009-11-01T11:35:49Z,I think I feel much better today. I fought off whatever cold or flu I had without getting too sick.,1,0,1
2009-10-30T12:28:44Z,"County running low on seasonal flu vaccine: “We&#39;re afraid we&#39;ll run out.” This year, the county has not.. http://bit.ly/2jZMlm",1,1,0
2009-09-11T18:14:41Z,"IMHO- compare the risks of Swine Flu and Side Effects of vaccines, examine news reports carefully, make choices based on facts not fear.",1,NA,NA
2009-10-31T19:14:00Z,Isle of Wight Swine Flu update 8.05 Monday morning on Topping in the morning - let us know your questions are you worried? #fb,1,NA,NA
2009-09-18T00:25:35Z,@AMAZINGBOSSUP bird flu goin around on twitter,1,NA,NA
2009-10-30T16:37:43Z,here is the video of the cheerleader who can only walk backwards after getting flu shot - http://ping.fm/bb4SJ,1,NA,NA
2009-10-29T17:16:12Z,"@jeffmenig home with swine flu right now! sorry for not getting at you yesterday, slept all day. the swine is serious business.",1,0,1
2009-11-04T15:08:39Z,looking up swine flu just makes me more terrified of influenza. this hypochondriac calls shenanigans on H1N1!,1,1,1
2009-10-29T18:48:49Z,Scared of the swines that have the flu.,1,NA,NA
2009-10-31T15:26:28Z,Getting H1N1 shot today! I like to say swine flu instead! They are pigs!! Your not gonna hurt there feelings! http://www.LanceMartin.net #fb,1,1,1
2009-11-03T02:33:35Z,This really cant be happening.. I have a toothache & I think im getting a cold.. I was just sick last week..  & No I dont have swine flu,1,NA,NA
2009-10-31T14:56:38Z,Are you getting the swine flu shot? http://tinyurl.com/ykbblpb,1,NA,NA
2009-11-04T17:06:59Z,@CupcakeCornerUK How are you feeling Charlotte?  Youngest now looks like she's getting the flu - she ASKED to go to bed @4:30!!!,1,0,0
2009-11-02T04:48:41Z,"@Marsmellowgurl I have a good immune system. Got AIDS, the bird flu, a broken leg and 3rd degree burns at the same time. Healed 1 day later.",1,NA,NA
2009-10-30T16:53:04Z,What! Are you OK i'm so worried about you! @markonyou Sweet I have swine flu and I'm in quarantine...,1,0,1
2009-11-01T23:22:40Z,"@RowanLarke Oh no, not flu. Thinking healthy thoughts for you!",1,0,0
2009-10-27T17:47:04Z,Investors.com - The Administration's Flu Fear-Mongering: http://bit.ly/48fWWO via @addthis,1,NA,NA
2009-10-27T23:38:28Z,The woman who rang me up for my cough medicine said she just was getting over the flu and then sneezed. Looks promising...,1,0,0
2009-11-18T20:24:58Z,feels like i'm getting the flu.,1,0,1
2009-10-05T02:07:41Z,I either ate some bad pork or I am getting the flu. Tummy Not feeling good.,1,0,1
2009-11-24T10:10:31Z,Swine Flu has arrived at my daughter's kindergarten. 2 cases. & I think I'm getting her eye infection. Next few weeks will be fun. =(,1,0,0
2009-09-08T16:48:31Z,@chriss_yst I've been so worried about her. Don't think Holly should get Tamiflu as she's been so ill in past.Think I probably had Swine flu,1,0,1
