created_at,text
2019-06-09T04:52:48Z,Why would you wish your enemies death?! Just wish them a combo of diarrhoea plus the flu then they get stuck in Nairobi traffic on a rainy Monday evening...
2019-06-09T04:50:41Z,"@jewishgarygreen I sleep with my hair wet, I have a draft and then i wonder why i get the flu. It's passing off now thankfully. But yeah..."
2019-06-09T04:45:44Z,"@jewishgarygreen I then stay up in bed either reading, writing fic or whatever in my phone until 3/4. That said it's 1:44 am I've been writing fic and now I'm reading fic. But I have the flu so i might sleep earlier."
2019-06-09T04:49:27Z,Anti-vaxer Bryce Cartwright is out with the flu. Insert any number of a thousand great one-liners here &gt;&gt;&gt; https://t.co/lIalRrjr4H
2019-06-09T04:49:16Z,@THARIHealth I have vaccinated in May but have flu symptoms....do i need to vaccinate again?
2019-06-09T04:48:54Z,"In the wilds of America Sits a liquid more valuable than oil More potent than a flu shot One Goblet of this glowing gold will melt your misery away
available in #GubbRum #Gold or #Silver #GubbaRumBaby @GubbaRum
Yes your mouth can taste magic 🔥💯
#TwizmWhytePiece #TwpNation https://t.co/mvPXNpKfjj"
2019-06-08T18:10:02Z,"In the wilds of America Sits a liquid more valuable than oil More potent than a flu shot One Goblet of this glowing gold will melt your misery away
available in #GubbRum #Gold or #Silver #GubbaRumBaby @GubbaRum
Yes your mouth can taste magic 🔥💯
#TwizmWhytePiece #TwpNation https://t.co/u519UZw2zv"
2019-06-09T04:48:13Z,@Duke_Nino Flu happened!! Nose blocked
2019-06-09T04:48:07Z,"@SassBaller @Madisonsjcmo Were they rabid? the flu? I'm confused....some other airborne communicable disease? Are they vampires? Zombies, right. They're gorgeous people. Get well soon I guess, you look fine to me."
2019-06-09T04:48:01Z,"@RachaelFryman ""job hunting"" "" isn't it romantic""
""flu attack"" https://t.co/0nxLG4WfPb"
2019-06-09T04:47:58Z,"Few week ago the media was Actually saying ridiculous statements like...

The #Warriors are better w/o @KDTrey5

Just imagine winning the #NBAFinals MVP just playing 3 games, the legacy will be Greater than the MJ's flu game

#NBATwitter #NBA #NBAPlayoffs #NBATwitterLIVE"
2019-06-09T04:47:24Z,When i had the flu 😭😭 https://t.co/2Z0PLtIv9e
2019-06-08T17:56:19Z,"From this moment on, please disregard what ever tweet I post.

It's the FLU talking 🤥🤡"
2019-06-09T04:46:13Z,@Sophieyuuuh @nielpete Ahihek. I have the flu. We dyin. 🤗
2019-06-09T04:45:49Z,"medication is really expensive. 😭

if big pharma can sponsor a bulk of cough mixture, flu medication and paracetamol for the orang asli in kuala koh it would make a HUGE difference.

if you got friends working there, TELL THEM WE NEED THEIR HELP."
2019-06-09T04:40:28Z,@kevinault @MAhealthforkids @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven “She says her flu diagnosis came as a shock as she had been vaccinated just two weeks ago.”https://t.co/amo2UT2Xi3
2019-06-07T15:36:11Z,@kevinault @jp_miner @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven Kids don’t generally die of flu- it’s complications of flu. Better to support their immune system in flu season. Flu vaccine efficacy is notoriously low.
2019-06-09T04:44:18Z,@kevinault @MAhealthforkids @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven “She says her flu diagnosis came as a shock as she had been vaccinated just two weeks ago.” https://t.co/amo2UT2Xi3
2019-06-09T04:43:26Z,flu + dysmenorrhea is not a good combination tho
2019-06-09T04:43:08Z,Fuck this stomach flu. I’m watching everyone eat while I have prdialite and chick soup 😭🤢
2019-06-09T04:42:56Z,"the way I got a cold, lost my voice, had the stomach flu, and then got a sinus infection 🙃 https://t.co/l0zsFLxwiy"
2019-06-09T04:42:34Z,I’m spending my Sunday losing the battle against a mere flu.
2019-06-09T04:41:52Z,New app could lift ban on home flu tests - Sky News Australia https://t.co/npL8Z7NiQX
2019-06-09T04:41:28Z,"Why does our country hate preventing disease so much? In Hokkaido my friend got the flu, the doctor immediately handed her a stack of face masks and said ""Please wear these until you recover"". Why on earth don't doctors do that here???"
2019-06-09T04:36:31Z,"Australians: Lol look at that chick wearing a face mask wtf what a weirdo.

Also Australians: WHOA THIS IS THE WORST FLU EPIDEMIC EVER IF ONLY WE COULD HAVE PREVENTED THIS SOMEHOW"
2019-06-09T04:40:20Z,"@aushaylia Couple of reasons: Takes up to 4 weeks to build immunity and there’s lots of strains so they choose the 3 or 4 most common or dangerous. Still worth having though, I know ppl who have had 2 diff types of flu in one season"
2019-06-09T04:40:03Z,"Recently had the flu shot

Now forced to sleep on a hospital floor and has the flu

https://t.co/CnBXNPzhF4"
2019-06-08T17:12:41Z,@MAhealthforkids @boysek @BastaPharma @kevinault @mimetic_ @BlueLionBlog @maimon_ben @ghoppe @jp_miner @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven Sounds like CA Health Department is full of 💩. No shortage of low thimerasol flu vaccines yet they endanger the public with their end run around a law meant to protect babies and toddlers. The fact you support neurotoxic injections shows your opinions are irrelevant.
2019-06-08T17:51:53Z,@kevinault @VeritasEver @maimon_ben @MAhealthforkids @mimetic_ @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven I don’t see vitamin D listed but good suggestions- anything but a flu vaccine that will increase susceptibility to other respiratory illnesses and increase your susceptibility to flu after vaccination two years in a row.
2019-06-07T18:39:05Z,@kevinault @mimetic_ @BlueLionBlog @maimon_ben @ghoppe @jp_miner @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven A girl died with strep throat and flu but it’s called a “flu death”- ridiculous
2019-06-08T17:13:40Z,@boysek @BastaPharma @kevinault @mimetic_ @BlueLionBlog @maimon_ben @ghoppe @jp_miner @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven 2019 Rutgers study showed 43% increase in autism 2010-2014. NJ made flu vaccines mandatory for preschool.
2019-06-08T02:26:29Z,"@VeritasEver @maimon_ben @mimetic_ @kevinault @jp_miner @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar Avoid flu in the first place, if not possible avoid complications. You are offering exactly zero methods of doing either. Again how many injuries by flu vaccines vs. simple effective methods to prevent these deaths w/o risks of vaccines?"
2019-06-07T18:44:47Z,"@kevinault @TinFoilAwards @Boxmenot @MAhealthforkids @mimetic_ @VeritasEver @TakeThatCDC @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven True, though I assume the majority of the emergency room visits avoided are due to flu. In the meantime, on the other side of the age spectrum, see this (which, if correct, makes the flu vaccine superfluous, though feel free to correct): https://t.co/A7EAzt1wSh"
2019-06-07T14:16:09Z,@kevinault @MAhealthforkids @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven Our MD prescribes a liquid vitamin D and gives us exact dosing to take Oct-March. Every flu vaccine is toxic so I’m not sure what your point is
2019-06-09T04:37:26Z,@kevinault @MAhealthforkids @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @jp_miner @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven “She says her flu diagnosis came as a shock as she had been vaccinated just two weeks ago.”https://t.co/amo2UT2Xi3
2019-06-08T01:44:30Z,@VeritasEver @kevinault @jp_miner @maimon_ben @mimetic_ @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven That’s not a death from flu.
2019-06-07T14:08:17Z,@kevinault @jp_miner @maimon_ben @mimetic_ @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @BastaPharma @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @BlueLionBlog @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @ghoppe @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven Kids don’t generally die of flu- it’s complications of flu. Better to support their immune system in flu season. Flu vaccine efficacy is notoriously low.
2019-06-09T04:35:32Z,"Recently had the flu shot

Now forced to sleep on a hospital floor and has the flu

https://t.co/CnBXNPzhF4"
2019-06-07T22:28:19Z,@kevinault @BastaPharma @mimetic_ @BlueLionBlog @maimon_ben @ghoppe @jp_miner @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @MAhealthforkids @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven How many vaccination injuries from flu vaccine?
